"","low","volumeNotional","volume","close","tradesDone","date","high","open","coin","price.percentage"
"485",5010.42217847054,1429624336.31247,265145.990816344,5391.83840536632,1469618,2020-03-18,5439.75258851753,5318.29550171586,"btc",0.288293224616133
"486",5256.05878573135,1865594880.43172,302414.416691512,6169.00113705487,1800612,2020-03-19,6410.74005305551,5400.52051852589,"btc",0.329846908744905
"487",5665.45876798854,2006543680.2237,323252.574321019,6207.35560865488,2052486,2020-03-20,6920.4800078844,6167.98782768079,"btc",0.331897662766949
"488",5860.59956283998,1082671858.70259,174898.486923757,6190.28716454568,1265697,2020-03-21,6461.90763132068,6205.89958884198,"btc",0.330985039572135
"489",5736.79523963217,1010661602.76941,173726.257793184,5817.55237007737,1219953,2020-03-22,6410.33108480104,6190.38123673176,"btc",0.311055489065401
"490",5685.44780264867,1569650565.99714,242422.705545515,6474.84963285516,1415122,2020-03-23,6615.89548164983,5816.29777917837,"btc",0.346200152753572
"491",6380.57543173056,1497602173.71955,221824.58879313,6751.29020577695,1295412,2020-03-24,6841.25091954204,6473.80754735266,"btc",0.360981000804032
"492",6450.70329691525,1249911556.50659,187084.825463028,6680.98844154307,1142488,2020-03-25,6963.7555026548,6750.35467185455,"btc",0.357222074667259
"493",6510.51856334152,761993855.073887,113033.230971192,6741.3259669459,834013,2020-03-26,6783.31334753161,6680.7067622193,"btc",0.360448228430775
"494",6259.01009767802,754352192.26328,118561.12229609,6362.55947695392,815387,2020-03-27,6851.30144234981,6742.87416868856,"btc",0.340196172533172
"495",6027.74499370105,824499746.394466,132111.5857025,6240.93444954286,939528,2020-03-28,6363.22963896186,6362.6020473187,"btc",0.333693071232609
"496",5870.20971239129,556944581.351664,94687.07861849,5881.94914741943,662822,2020-03-29,6271.34761665453,6241.0901065592,"btc",0.314498684725039
"497",5858.83431502306,1025896910.20406,160362.40671282,6397.36538776979,973843,2020-03-30,6607.24191886178,5881.20155500042,"btc",0.34205719052192
"498",6324.16842110616,596409730.403534,92999.79091762,6413.02227154294,672406,2020-03-31,6524.60427491769,6396.93168582829,"btc",0.342894339778082
"499",6153.47366518834,876516351.344406,131824.06794992,6649.13748282593,942093,2020-04-01,6693.4464416819,6415.34770450871,"btc",0.355519053377426
"500",6556.83104321373,1397846394.10577,205644.28297441,6797.39973262331,1335523,2020-04-02,7220.68080820811,6650.40836500549,"btc",0.363446405584493
"501",6604.29342436471,905945871.06805,134505.56252812,6735.37847833357,1001271,2020-04-03,7048.11025283285,6796.48936022663,"btc",0.360130225452661
"502",6651.19222173665,647092654.3382,94313.9042282,6861.0525630718,794517,2020-04-04,6997.00880095041,6734.7270035984,"btc",0.366849823559274
"503",6678.98968874822,453811305.422601,66990.85169183,6774.22803206347,621173,2020-04-05,6901.65200819465,6861.95566795671,"btc",0.362207450747199
"504",6767.43333437994,1216933344.30062,165953.45414534,7332.97990432214,1167231,2020-04-06,7359.1262684094,6774.51890413336,"btc",0.392083045470778
"505",7077.22587406311,1041762386.10474,144723.26591975,7198.30622591398,1139445,2020-04-07,7460.693442712,7332.80873725421,"btc",0.384882253069329
"506",7149.56434664591,766841387.443295,104147.6380676,7363.02235625886,942291,2020-04-08,7421.63687086852,7198.12423379645,"btc",0.393689368712141
"507",7114.6322000233,583829903.846694,80133.99245904,7285.67098594414,821738,2020-04-09,7372.77735068652,7362.14678167109,"btc",0.389553511088086
"508",6743.27217351131,997245468.201561,145314.21752455,6862.68339870517,1181047,2020-04-10,7298.31149530945,7286.10254326257,"btc",0.366937021807481
"509",6763.19477191526,411557879.713221,59825.97936974,6879.25018610538,612451,2020-04-11,6946.6719569372,6861.86758667563,"btc",0.367822822197267
"510",6782.656691666,682482009.805036,98828.69511074,6905.70698156338,803818,2020-04-12,7182.84424824664,6879.39254402621,"btc",0.369237425956164
"511",6570.25571876601,930411568.842646,135962.62791816,6843.14199489207,996334,2020-04-13,6905.74118989033,6905.70215037004,"btc",0.365892173298446
"512",6756.68257275844,611807580.856075,89051.77342489,6870.24589546327,758791,2020-04-14,6981.2580290695,6842.00090705908,"btc",0.367341376762624
"513",6606.13950292308,567334456.770178,85665.79202671,6622.64882338667,742720,2020-04-15,6934.82396695141,6870.44103164002,"btc",0.354102745900944
"514",6469.56549792048,1253277004.53667,176391.28648296,7105.09588951687,1194527,2020-04-16,7196.93929719846,6622.9218771407,"btc",0.379898441161922
"515",6980.23327367333,527360176.038925,75009.43239518,7030.58481046196,678544,2020-04-17,7150.99635975798,7105.31285293572,"btc",0.375914449499822
"516",7016.63320018938,497466813.673266,68591.97218795,7252.55154218556,627460,2020-04-18,7297.04635960671,7029.98847567779,"btc",0.387782665873372
"517",7060.38669294011,471333165.849159,66168.8966329796,7123.18309406778,616163,2020-04-19,7264.71748049654,7244.08249193448,"btc",0.380865535895155
"518",6778.80529312676,950024888.360848,138599.64449697,6854.45400533923,992884,2020-04-20,7222.42315151932,7123.499752908,"btc",0.366497008926579
"519",6765.16924293158,590428695.648059,86259.9023072964,6844.76425146747,719999,2020-04-21,6945.48256735398,6831.32161575037,"btc",0.365978912837749
"520",6820.19038935999,595870839.141288,83597.5088986214,7127.85401134261,651928,2020-04-22,7158.93943256903,6844.32780823005,"btc",0.381115282586699
"521",7024.27463983088,1126665636.34918,150469.228552306,7487.68134979521,1133746,2020-04-23,7752.71901716531,7128.18797221949,"btc",0.400354691468889
"522",7388.13030432442,643598820.544198,85733.61083543,7506.96038896132,775548,2020-04-24,7614.96867146523,7487.49718203126,"btc",0.401385511747769
"523",7433.94033035109,447344174.740627,59329.12389903,7540.04349536569,686610,2020-04-25,7707.16428515609,7506.63001961608,"btc",0.403154414060595
"524",7479.83756276214,523756445.070732,68058.08771212,7695.7267339949,717130,2020-04-26,7702.21913882978,7540.40412879872,"btc",0.411478555013786
"525",7611.95798777412,708439516.561252,91087.12377009,7777.60332348841,825161,2020-04-27,7794.45986467959,7695.89711098285,"btc",0.415856369078496
"526",7661.29971029532,509342673.529634,65777.54820365,7743.41226511952,669067,2020-04-28,7782.59677334681,7776.95697794484,"btc",0.414028226295063
"527",7711.52077740876,2399818915.94031,273273.40153255,8781.75081248974,1911581,2020-04-29,8956.02856997125,7743.85722157381,"btc",0.46954657561478
"528",8403.17264738618,2540127644.47979,294574.25767115,8623.04691713923,2254202,2020-04-30,9461.11383820404,8781.64909348948,"btc",0.461060924838562
"529",8615.8125468978,1122028558.12006,127112.80888446,8827.02984826602,1192143,2020-05-01,9062.80086684626,8621.68078733492,"btc",0.471967575327691
"530",8761.55040014562,713614998.777252,79566.3551924902,8968.80342263818,803639,2020-05-02,9009.88612811903,8828.09350983969,"btc",0.479547988138362
"531",8715.98511767042,1419526019.17473,159568.907875183,8896.00635911542,995682,2020-05-03,9197.9184243497,8974.36496558454,"btc",0.475655642224457
"532",8525.12442510734,1322541673.68041,149055.027237138,8872.84178329872,968747,2020-05-04,8953.83747179768,8896.7987678416,"btc",0.474417068336112
"533",8775.71105043646,1223763704.30531,135640.713465475,9022.09722316745,912261,2020-05-05,9117.22850039781,8874.21246376875,"btc",0.482397524873613
"534",8911.28311442919,1522605403.3585,166294.784520736,9156.06227667738,1129762,2020-05-06,9400.3918801782,9022.19028665928,"btc",0.489560428202432
"535",9023.15797399248,2334501133.51935,233701.165500967,9989.25755682502,1423602,2020-05-07,10067.3334637976,9142.86132082132,"btc",0.534110085664279
"536",9712.52039875114,1667043899.30623,170081.096488855,9801.4649112723,1143307,2020-05-08,10038.2386806998,9987.90012101456,"btc",0.524069104597097
"537",9518.57116665035,1424399370.00851,149337.463676802,9538.1248277473,963795,2020-05-09,9916.70208164462,9800.82956867045,"btc",0.509988719366237
"538",8125.39118189729,2537370556.75735,290840.019853606,8724.28271059305,1816519,2020-05-10,9570.41993080235,9538.16179054994,"btc",0.466473845469181
"539",8226.1600967121,2103088803.20159,245412.651994778,8569.602203094,1545794,2020-05-11,9170.38972134833,8724.65631491359,"btc",0.458203318992019
"540",8530.33466818702,978181589.07617,110991.116481159,8813.15207998851,878871,2020-05-12,8979.24428983959,8564.10214507552,"btc",0.471225552613654
"541",8795.37441662115,1097500718.66146,117862.039143185,9311.74046062576,937639,2020-05-13,9402.65991944302,8813.19849806009,"btc",0.49788429888969
"542",9257.11524575142,1604374694.15477,163838.351835927,9792.42452195467,1273446,2020-05-14,9941.29183215347,9311.74945271355,"btc",0.523585729022345
"543",9134.97270310086,1335462525.17126,143363.83537891,9315.19808773003,1148580,2020-05-15,9846.43255798335,9792.6332734171,"btc",0.498069172840367
"544",9219.19378580094,668485360.218806,71255.2033969,9381.56553276906,750297,2020-05-16,9589.0991214335,9315.30339934783,"btc",0.501617737040806
"545",9322.76891600823,807600530.317111,83434.75302143,9679.42615123078,780042,2020-05-17,9889.36187018175,9380.66721674483,"btc",0.517543881655418
"546",9454.11707522937,987417002.552098,101451.64023232,9732.88357182747,858191,2020-05-18,9951.39192234762,9679.90130684093,"btc",0.520402166901531
"547",9472.14883886534,931809240.168106,95309.65048949,9776.65152880671,827804,2020-05-19,9897.32756980189,9732.96953920892,"btc",0.52274237157826
"548",9319.80866662176,889110130.558417,93481.97242457,9511.0330633624,791104,2020-05-20,9841.28236154256,9776.83289784772,"btc",0.50854016480509
"549",8811.74086501442,1262163087.58223,139201.26913228,9067.18089174043,1055761,2020-05-21,9576.59255828101,9510.99028955782,"btc",0.484808078605619
"550",8931.56968486424,676934341.485446,73822.47221336,9169.75984668985,769963,2020-05-22,9270.76505164303,9065.81540226847,"btc",0.490292815995132
"551",9072.98893999502,468791555.783452,51069.44490982,9179.4918979687,554661,2020-05-23,9308.73478437262,9169.84590352897,"btc",0.49081317366062
"552",8696.66353301877,739976069.498148,84866.60370395,8719.28458548303,817527,2020-05-24,9299.39171914623,9179.33751842061,"btc",0.466206603482929
"553",8640.51615979133,685350269.293902,77005.49933687,8900.01720910546,802991,2020-05-25,8982.13452560459,8717.70089434243,"btc",0.475870096143537
"554",8698.52481695983,626356157.730658,70840.97642008,8841.72112502272,736710,2020-05-26,9017.4762425603,8900.25598419755,"btc",0.472753095076521
"555",8811.6928771609,748150972.114561,81278.90270309,9204.7376038963,713885,2020-05-27,9225.91075374919,8841.4836117638,"btc",0.492163022343462
"556",9110.37033964768,863488854.036248,90166.60808284,9576.59240373025,789906,2020-05-28,9625.37117533565,9204.85162671337,"btc",0.512045520903956
"557",9330.0197272091,649697489.27484,68923.35443344,9426.3765107698,648190,2020-05-29,9608.04973785527,9576.57544433647,"btc",0.504013710431473
"558",9330.21846004484,654131417.373837,67449.12109643,9698.14590228158,689115,2020-05-30,9744.23475006829,9426.10429830743,"btc",0.518544797667492
"559",9378.74923774682,540844668.253369,57243.22022527,9448.18733336412,685391,2020-05-31,9701.26066113469,9698.13732663928,"btc",0.505179901237746
"560",9420.11406484033,1021408043.53645,100110.53988662,10202.8022693039,888314,2020-06-01,10391.0563716788,9447.68460188895,"btc",0.545527989750387
"561",9266.45634027981,1377345984.09005,144691.51965612,9519.18942702042,1088899,2020-06-02,10231.0630766779,10204.2862712031,"btc",0.508976272900943
"562",9367.10236818488,564890433.131616,58436.23546305,9666.78343762928,609937,2020-06-03,9691.01773262485,9518.74722750984,"btc",0.516867895396548
"563",9448.77680733107,695115308.425364,71010.58048598,9788.89770606233,713798,2020-06-04,9882.81920023425,9666.67827050929,"btc",0.523397155654639
"564",9582.06692762502,589923492.175707,61326.09844052,9619.45251984149,619546,2020-06-05,9854.90211886447,9789.01834440349,"btc",0.514337184739585
"565",9530.1685265378,387035472.167756,40035.69756074,9667.25936473485,472422,2020-06-06,9735.03889989185,9619.72478064255,"btc",0.516893342479645
"566",9368.56560451022,688667489.534767,70650.1478409,9747.57322639445,669114,2020-06-07,9805.58185831924,9667.43098707123,"btc",0.521187599914396
"567",9633.04356569852,488664527.452223,49955.82489444,9781.93290741977,524845,2020-06-08,9802.78018962899,9747.63954007974,"btc",0.523024758689354
"568",9568.10827419111,560943852.429664,57391.26776454,9774.02790144062,591782,2020-06-09,9879.8198990456,9781.96615279039,"btc",0.522602090298166
"569",9696.52948798114,605558996.206041,61247.47339264,9887.08533858982,611453,2020-06-10,9998.55953313151,9774.09782241932,"btc",0.528647095855109
"570",9098.39336151024,1144863237.63873,123402.28682157,9277.48802008925,1036197,2020-06-11,9971.83146529246,9887.36395909424,"btc",0.496052874097097
"571",9231.48834721382,586263474.338534,61940.53099999,9464.94104706058,591904,2020-06-12,9557.35593021859,9276.84345268405,"btc",0.506075696286247
"572",9350.28595930831,308372237.394538,32551.62334537,9473.32899876404,424055,2020-06-13,9495.37915518407,9464.92864717604,"btc",0.506524187035174
"573",9244.03190774368,328559120.267823,35176.41045222,9340.32540682638,446180,2020-06-14,9481.0700677806,9473.58165911962,"btc",0.499412691563227
"574",8907.14467175909,997360653.897432,105811.23019718,9425.84876897135,889992,2020-06-15,9496.26258814964,9339.61819061849,"btc",0.503985492897229
"575",9374.09139648427,600218295.743435,63007.24124227,9526.17959316022,580482,2020-06-16,9589.54150818787,9426.47692674209,"btc",0.509350026226903
"576",9235.04187366499,544530298.842735,57535.242173,9464.29141995114,572699,2020-06-17,9564.3013731579,9526.84780179081,"btc",0.506040961733744
"577",9277.78946238354,413642846.457901,44075.96575781,9384.77102761171,510836,2020-06-18,9488.03573233619,9463.9778528859,"btc",0.50178912987108
"578",9217.85000025003,499217356.32343,53629.14810474,9308.69450598838,540431,2020-06-19,9437.32378375151,9384.73469493855,"btc",0.497721436426384
"579",9168.99995084824,351622222.029406,37573.17150542,9358.33223391013,418172,2020-06-20,9394.61985147094,9308.32888411661,"btc",0.500375488638138
"580",9280.50881169689,257046856.509416,27658.33984014,9293.64734091412,345665,2020-06-21,9421.6737072512,9358.56819304852,"btc",0.496916887882001
"581",9275.27471561023,677919710.523467,69985.43610559,9686.58264128926,603274,2020-06-22,9782.09398793415,9293.16254405237,"btc",0.517926528062966
"582",9576.21694854057,475427264.069845,49396.80553939,9624.65606588121,502696,2020-06-23,9720.75878044427,9686.52723634823,"btc",0.514615410263877
"583",9205.55561044213,705046686.153154,75856.28837215,9294.50545608301,603117,2020-06-24,9669.15086812719,9624.19955697845,"btc",0.496962769967206
"584",9003.47360691175,648426758.059771,70113.37387878,9248.26066965263,583273,2020-06-25,9343.28490509734,9295.76663431503,"btc",0.494490133066881
"585",9041.17904319297,564715890.222001,61643.88686293,9160.9390478198,552728,2020-06-26,9296.82172712244,9248.25148967597,"btc",0.489821181580531
"586",8830.04885578269,499717985.334031,55459.9294727,9010.4331196457,532851,2020-06-27,9194.88357493127,9161.06627757365,"btc",0.481773863375673
"587",8944.97423155597,333971930.304091,36636.39207394,9115.85206398231,399195,2020-06-28,9190.6757713571,9010.43231256024,"btc",0.487410450586481
"588",9021.27831502804,286681577.945974,31584.84921212,9076.55363559456,286233,2020-06-29,9173.99654965399,9115.34081918664,"btc",0.485309224661205
"589",9076.55763421602,133409526.935359,14600.41155268,9137.38126175425,142161,2020-06-30,9190.19533928881,9182.29749012682,"btc",0.488561583350937
"590",9081.47171059751,428562098.03385,46414.52960993,9233.36079532653,419961,2020-07-01,9292.87208589922,9137.77678989399,"btc",0.493693459930021
"591",8939.60806594598,518185961.50529,57021.69792599,9087.52247570491,518181,2020-07-02,9262.56615216525,9233.46229567092,"btc",0.485895711504462
"592",9037.32459640444,334009509.129657,36873.20232086,9058.32659239091,382286,2020-07-03,9125.24018475836,9087.70532419006,"btc",0.484334652972416
"593",9040.01612924603,291614379.793193,31919.33346344,9135.97961333387,363972,2020-07-04,9191.74962595358,9058.10555477907,"btc",0.488486639387022
"594",8894.17741571169,352951651.911947,38914.04208495,9070.03315516409,408809,2020-07-05,9145.29001254336,9135.43926652992,"btc",0.48496058470058
"595",9056.83624653236,606524451.062516,64915.93692048,9343.22879457921,567140,2020-07-06,9375.13602759939,9070.20821905054,"btc",0.499567931196659
"596",9202.52555244166,381226941.335081,41183.29783055,9256.83375099418,467565,2020-07-07,9379.40562263532,9342.60770731802,"btc",0.494948522410002
"597",9231.19125692533,629677498.395983,66731.77986367,9435.94640638067,683154,2020-07-08,9471.50671318021,9256.86647191173,"btc",0.504525397885265
"598",9158.19467016456,525953463.144905,56963.59855358,9233.15023102328,603906,2020-07-09,9441.84465679512,9435.95792642379,"btc",0.493682201383787
"599",9122.6303649202,422274299.296539,45460.79373017,9288.75773271635,549389,2020-07-10,9318.2148654848,9233.1341933731,"btc",0.496655448126491
"600",9178.80491894265,241406695.619425,26142.79169525,9234.15901536206,435750,2020-07-11,9299.77564206984,9288.70122501135,"btc",0.493736139515479
"601",9157.77872415741,339978948.405609,36545.80882446,9302.81636503452,505454,2020-07-12,9345.37933509669,9234.16758530807,"btc",0.497407141359854
"602",9198.39685480631,479179389.62172,51850.19698328,9241.61174886644,671256,2020-07-13,9343.32281391388,9303.3362743196,"btc",0.494134625599936
"603",9111.33723284838,501386776.058613,54168.55732392,9256.04817311996,647530,2020-07-14,9279.63939191132,9241.79805073272,"btc",0.494906518781274
"604",9159.87480967268,437361498.908683,47556.646259,9196.64302076208,631003,2020-07-15,9276.15511669178,9256.17333888044,"btc",0.491730217556255
"605",9039.22608384585,506649126.198458,55468.85343718,9133.93904513011,762797,2020-07-16,9224.60266771875,9197.11014294269,"btc",0.488377533374696
"606",9083.68013147495,327772165.207558,35803.77556961,9154.68159413247,546689,2020-07-17,9186.30438311951,9133.65403611688,"btc",0.489486605251312
"607",9121.30501762381,257762885.933268,28103.48961899,9171.91741765385,491085,2020-07-18,9217.74608336524,9154.82407313835,"btc",0.490408177963311
"608",9102.83394719983,256514433.528203,27855.77661251,9208.66207022217,453325,2020-07-19,9234.65479534816,9171.39431740268,"btc",0.492372857462195
"609",9131.89597297037,338334440.90537,36930.10989901,9161.47939528443,545749,2020-07-20,9222.1567726375,9209.84844546809,"btc",0.489850073120165
"610",9156.36924713987,707460184.567151,75330.80501342,9391.37958821917,834335,2020-07-21,9439.59771031366,9163.43624343986,"btc",0.502142479341958
"611",9266.57978061477,607392258.699357,63776.33694717,9523.78715639467,739581,2020-07-22,9554.40701506702,9391.48985636734,"btc",0.509222106349122
"612",9444.53371088596,672467082.710922,70005.11340703,9605.97090673939,833139,2020-07-23,9669.64518455823,9524.26911821891,"btc",0.513616343827446
"613",9466.24876517396,554004438.374258,58060.1171826104,9541.91044141033,770915,2020-07-24,9639.84618406575,9605.50534433387,"btc",0.510191130248763
"614",9518.76017383311,499180063.865147,51445.9496318089,9703.000283554,763213,2020-07-25,9738.00236289545,9541.34399041822,"btc",0.518804353894019
"615",9666.58656073733,944791869.292862,95103.4157013429,9934.36315957179,1077792,2020-07-26,10115.6688947904,9720.36047385576,"btc",0.531174967508338
"616",9923.77655676835,2759977126.16085,250129.069975557,11034.2117628733,2244179,2020-07-27,11391.5332496676,9934.76948277714,"btc",0.589982163977683
"617",10585.0954044802,1893554761.14432,173499.064944895,10913.9191138911,1764459,2020-07-28,11245.6582634291,11034.5348690623,"btc",0.583550302882184
"618",10825.1250740291,1594707193.27498,143719.273838532,11095.9869938296,1351918,2020-07-29,11345.3827772448,10913.3673263971,"btc",0.593285189624013
"619",10830.5968515213,1240649415.98049,111726.663141774,11104.3271238324,1090041,2020-07-30,11174.1225642015,11080.7234944554,"btc",0.593731123420886
"620",10964.4250369682,1259695632.35587,111312.86627639,11316.7118455835,1149407,2020-07-31,11409.1924469607,11103.8916110493,"btc",0.605087004604544
"621",11222.2361083473,1357308879.76896,114999.38901352,11802.7486181634,1379450,2020-08-01,11863.6247329691,11339.5070237221,"btc",0.631074635893646
"622",10501.7572377101,1511622210.68361,136564.07568781,11068.9594102275,1651700,2020-08-02,12122.7646141255,11803.0855588091,"btc",0.591840066709635
"623",10931.7961118519,848212322.502417,75579.6848596,11222.7554808953,1050504,2020-08-03,11474.6862372267,11069.945194748,"btc",0.60006330372319
"624",11001.1777090382,834601894.136704,74568.106072,11192.4780995624,971805,2020-08-04,11415.4992423649,11222.2788984543,"btc",0.598444419171917
"625",11087.8923477251,1154684300.5108,98300.42342396,11746.4834869608,1044044,2020-08-05,11785.4399000233,11192.5988871047,"btc",0.628066226722535
"626",11566.1135813056,1015068714.87569,86280.17428197,11764.7967603585,993080,2020-08-06,11903.3193548695,11747.0917755491,"btc",0.629045409005864
"627",11317.4703315273,1106774659.6846,95439.31832369,11596.6320707665,1046244,2020-08-07,11911.9922573888,11765.2195856486,"btc",0.620053904256615
"628",11514.9947850081,604701539.397097,51404.76144755,11763.5316723353,815002,2020-08-08,11811.3594183266,11595.6365884383,"btc",0.628977766714274
"629",11523.8033637347,596430342.500402,51053.10494579,11682.5478711572,899919,2020-08-09,11798.8693053999,11763.009213467,"btc",0.624647688654054
"630",11453.9299600942,1351473832.29276,113677.89893757,11888.6243053715,1363825,2020-08-10,12070.8702246092,11682.6131779666,"btc",0.635666275501526
"631",11124.0188963034,1356465392.50406,119085.74235036,11390.6616000531,1415760,2020-08-11,11936.9013428499,11895.541437809,"btc",0.609040983112949
"632",11145.34090108,958552027.005336,82879.15519668,11565.6587561806,1168025,2020-08-12,11618.5531738978,11390.8807506954,"btc",0.618397809235271
"633",11270.6932316452,1074754648.16668,91205.74847446,11783.8476866142,1334626,2020-08-13,11797.0695071396,11566.2539597517,"btc",0.630064032441741
"634",11637.9939637349,918729045.12532,78098.82866278,11763.6725269244,1093938,2020-08-14,11853.9035776178,11783.3981865884,"btc",0.628985297990367
"635",11682.8003554871,870173041.383329,73402.57821948,11854.8021403477,1118627,2020-08-15,11986.5240579934,11763.646773255,"btc",0.633857856872264
"636",11687.0682430111,637025504.7627,53472.75224287,11913.0861615158,903122,2020-08-16,11933.7867398852,11854.7941087801,"btc",0.636974212953976
"637",11762.2621567323,1472497872.63196,119837.58043179,12287.4466200532,1351626,2020-08-17,12473.7166516142,11913.7289501966,"btc",0.656990685193408
"638",11818.9935987175,1230161700.05334,102964.07578053,11947.4845059111,1326014,2020-08-18,12391.7871303342,12287.0894966086,"btc",0.63881343899927
"639",11562.7459309247,1150148600.85671,97830.4134899,11756.5546319136,1413251,2020-08-19,12021.371629289,11947.8186892779,"btc",0.628604715200073
"640",11669.1422295031,688750347.953181,58089.3750149,11856.7353802053,888011,2020-08-20,11889.8493027232,11756.2201451065,"btc",0.633961224204633
"641",11485.7714592008,993475893.556619,86157.62529158,11530.9108183337,1238389,2020-08-21,11880.997705309,11857.6832544668,"btc",0.616539890971124
"642",11376.6038626939,647267275.285696,55483.95543947,11665.8459217427,852994,2020-08-22,11688.133778489,11530.7675540197,"btc",0.623754661361309
"643",11524.3397212567,574908421.484794,49352.26753385,11649.0781520925,667484,2020-08-23,11718.2164431349,11663.3474795617,"btc",0.622858114762791
"644",11586.8555190781,865482225.956122,73655.92266879,11750.3412434049,698783,2020-08-24,11826.6769452644,11649.6092944553,"btc",0.628272494967508
"645",11117.2447631601,1279334221.62447,113003.78573336,11321.1625019638,1060459,2020-08-25,11768.5372990858,11750.0201810715,"btc",0.605324974288182
"646",11244.7128359999,1095739370.77992,95600.55802318,11461.6419970503,892832,2020-08-26,11534.1160145849,11320.7502640804,"btc",0.612836194689487
"647",11127.6814207751,1141031291.89476,100697.73561752,11331.2507465782,1005837,2020-08-27,11592.9569618085,11461.8766722307,"btc",0.605864377058063
"648",11279.3499669625,1007458011.0653,87384.69409942,11528.9985442884,781326,2020-08-28,11544.5228677759,11331.5850629555,"btc",0.616437644648177
"649",11419.2778884417,667845898.96644,58233.98444374,11468.3188063775,659243,2020-08-29,11580.3822614375,11527.2131801991,"btc",0.613193193313402
"650",11460.0355822052,816439942.775883,69713.82968421,11711.3052958673,789360,2020-08-30,11717.4189529031,11468.1151108107,"btc",0.626185303485594
"651",11572.2501407578,1029641590.18388,88369.72917036,11651.5191327443,855160,2020-08-31,11791.3939475412,11711.420496529,"btc",0.622988630206771
"652",11525.5047241333,1399945381.45958,117411.64057049,11923.3951136139,1355614,2020-09-01,12082.5734685655,11651.6586016535,"btc",0.637525416610193
"653",11174.3443012409,1506854796.90379,132294.77368878,11390.1309544444,1410854,2020-09-02,11954.853560302,11922.6661314593,"btc",0.609012610316483
"654",9971.05348934096,1607147524.99583,158350.9149487,10149.2784270712,1599949,2020-09-03,11465.0755369039,11391.0566697658,"btc",0.542666153042567
"655",9920.29824515342,1325227218.41377,126750.41896496,10455.4070056378,1502686,2020-09-04,10630.688738898,10188.7682147517,"btc",0.55903437264171
"656",9829.67337921999,1243844547.43297,122316.29429212,10169.0829879328,1549194,2020-09-05,10567.4214791329,10455.8273787749,"btc",0.543725072150232
"657",9997.06114452922,709011302.386916,69126.48570171,10256.7242525013,1063952,2020-09-06,10349.5390281389,10168.2987663337,"btc",0.548411114437175
"658",9878.78108615252,847594955.821819,81691.78597235,10375.5224069737,963146,2020-09-07,10412.5314071669,10257.8584757261,"btc",0.554763067232571
"659",9847.14319911871,980285734.235286,96790.0178352,10127.963153229,1088871,2020-09-08,10440.300087131,10375.5785149383,"btc",0.541526458458356
"660",9982.51760983166,632385912.050445,61871.9258137,10220.8861892322,775857,2020-09-09,10344.7560281801,10127.2279057982,"btc",0.54649490885995
"661",10101.9181819766,760386960.994861,73547.19531074,10338.7621755282,879027,2020-09-10,10487.2503451071,10221.1778342438,"btc",0.552797554755318
"662",10199.8756686554,559644074.112576,53865.88616643,10389.5826086187,651938,2020-09-11,10401.3872251824,10338.6781172993,"btc",0.555514844375401
"663",10270.8819439296,455178047.782023,43589.99613256,10442.2594211249,598802,2020-09-12,10479.2392739647,10389.4549816933,"btc",0.5583313917194
"664",10204.329796728,608950761.40477,58930.16245386,10333.4308959619,716030,2020-09-13,10583.4699187901,10443.0216578629,"btc",0.552512499517765
"665",10221.1481016839,906931765.026383,84967.30422008,10673.8912497126,842806,2020-09-14,10752.748309028,10333.4063013445,"btc",0.570716385809881
"666",10609.995399549,863405988.770231,80050.45220748,10785.7727840487,911386,2020-09-15,10934.1643265668,10673.9718640085,"btc",0.576698517669889
"667",10662.5804379756,891229402.442027,81351.03163724,10955.3546464683,886565,2020-09-16,11094.6807874926,10785.7040613383,"btc",0.585765796448995
"668",10745.1916028088,737148374.658008,67373.68839958,10941.1907254673,825901,2020-09-17,11046.5928991014,10955.0452727867,"btc",0.585008473593301
"669",10813.3340876224,639187902.118219,58453.77644475,10934.9291182645,731177,2020-09-18,11039.3932437751,10941.3384542515,"btc",0.584673675182062
"670",10889.6465870327,518994425.941346,46834.3786642,11081.4841734639,628800,2020-09-19,11180.0723643039,10935.1660624567,"btc",0.592509746345688
"671",10730.0464378876,516864061.418626,47327.96142658,10920.9026934414,655159,2020-09-20,11081.3813471275,11081.3444526498,"btc",0.583923704033433
"672",10278.3243240535,963889660.966372,92518.98802469,10418.2901428747,1042169,2020-09-21,10990.4206576827,10921.3062818511,"btc",0.557049791641848
"673",10354.358732491,575417424.271053,54641.91265744,10530.6969739227,733406,2020-09-22,10574.3941539181,10417.9668501351,"btc",0.56306001030112
"674",10137.3226242275,660402384.682327,64482.7625411,10241.533685245,767112,2020-09-23,10538.5947188392,10530.7954188878,"btc",0.547598898400854
"675",10192.5767380808,764935982.990474,71238.80302927,10737.6310446455,781888,2020-09-24,10797.4584254822,10241.9685007402,"btc",0.574124453640563
"676",10544.3619351537,649950380.301771,60810.42692532,10688.1403924357,735693,2020-09-25,10761.805871989,10737.5757617283,"btc",0.571478265338681
"677",10646.5841146571,358293597.472156,33393.7157818,10729.3719516961,502757,2020-09-26,10822.3700117159,10687.6533143478,"btc",0.573682852769065
"678",10594.8176339557,393823010.57001,36546.03275207,10776.081038446,514590,2020-09-27,10801.0137370029,10729.8184754087,"btc",0.576180315086299
"679",10627.133043938,677658852.390885,63349.73573595,10697.1062233859,693543,2020-09-28,10953.045729385,10776.212047152,"btc",0.571957654393337
